LBS,LRS,FROH_chr1,FROH_chr2,FROH_chr3,FROH_chr4,FROH_chr5,FROH_chr6,FROH_chr7,FROH_chr8,FROH_chr9,FROH_chr10,FROH_chr11,FROH_chr12,FROH_chr13,FROH_chr14,FROH_chr15,FROH_chr16,FROH_chr17,FROH_chr18,FROH_chr19,FROH_chr20,FROH_chr21,FROH_chr22,FROH_chr23,FROH_chr24,FROH_chr25,FROH_chr26,FROH_chr27,FROH_chr28,FROH_chr29,FROH_chr30,FROH_chr31,FROH_chr32,FROH_chr33,FROHsum,FROH_sum_div,BirthYear,Code_anon,MumCode_anon
5,2,0.23644393339023,0,0.0642459361217224,0.0582078902371575,0.354340491031781,0.877143375984074,0,0.0883968766218592,0.0482679174211496,0.472473818373566,0,0.126136098004939,0,0,0,0.240537270475292,0.661732717240136,0.0764281913376353,0,0.0805844054853622,0.202040735915048,0.147044517792302,0.176444922267327,0,0.517160378111204,0,0,0,0,0.510657831836928,0.386067085375828,0.605577156100204,0.489274987847212,6.41920653697096,0.194521410211241,1987,C3502,M0772
6,4,0.0286508007721446,0,0,0.11271851741724,0.0233644539398959,0,0,0,0.144430645769337,0,0,0.0851677384973592,0,0.0374268880420131,0.0892286619862666,0.235291069212879,0.0693287580847939,0.159571594777798,0,0.0829385164279695,0.168405834981986,0.0517255877337728,0,0.129666525629694,0.0918680415356388,0,0.174973659435214,0.150534773428828,0,0,0.276494430529645,0,0.0446737001559188,2.15646019835839,0.0653472787381332,1982,C0321,M0632
0,0,0.245401246730214,0,0,0,0.038296896704353,0.140953419920667,0,0.513799744084593,0.151348941881411,0.0695378424835687,0.171444294783866,0.0457876920346874,0.17281517180812,0.206673001708091,0.406418744839837,0.233060318688458,0.0624055937727899,0.180246543706894,0.257610114194975,0.171142574863097,0,0.341599863398899,0.0402629933984182,0,0.111050651024039,0,0.0941337709151618,0.115201663030724,0,0,0,0.0614396603153063,0.0446737001559188,3.87530444444409,0.117433468013457,1983,C3440,M0632
0,0,0,0.0939318472940883,0,0,0.0262676820779297,0,0,0,0.0722936461756721,0.159235154474205,0.12051141289392,0.358445549190702,0.0418800282197347,0,0.241854976503759,0.0866540953264607,0.20203289177351,0,0,0.021779732053944,0.0615418427964704,0,0,0,0,0,0.169346309752518,0.0403544200922864,0,0,0,0,0.0397553003301928,1.73588488895539,0.0526025723925876,1990,C4447,M0465
0,0,0.102592566918669,0,0.0803097340181899,0.051457922313776,0,0,0,0.050635788996643,0.0897348049375025,0.0466162616420017,0,0.0456761366042573,0,0.0383165458653057,0.11619758298245,0,0,0.04343883448018,0.0484921207686045,0.0448207462553755,0.0319042243132092,0.0420646638105289,0,0,0.126502363567572,0.0654051242546484,0,0.124586057429008,0,0,0.052872583840044,0,0.0822264841025393,1.2838505471005,0.0389045620333486,1992,C0977,M0465
10,1,0.137144017012526,0.0780884684958741,0.0677015719698716,0,0.112623688259614,0,0,0.0910781619301907,0.199523361671376,0,0.112760466647261,0,0.0586179930971411,0.043235617143434,0.0683440372892425,0.255919350339582,0.046232809237316,0.104744838295515,0,0.16758097246692,0.253169467929849,0.0350435312339724,0.151321380922325,0,0,0.0550558651078386,0.101094261478517,0,0.0676954576576737,0.0393062821488303,0.195088504636534,0,0,2.4413701049714,0.0739809122718607,1995,C1028,M0465
0,0,0.108929492915091,0,0,0.13291909156689,0.0535588992670088,0.273188629353625,0,0,0.364305923629505,0.197753618585873,0.200963012902546,0.112208141143597,0.0637469557855215,0.0987110318378067,0.0454327231006814,0.112711435730444,0,0.140742676391656,0,0.211926422135728,0,0,0,0.0418351634980585,0.183812932111338,0,0.0588185811445174,0,0.0624153157865615,0.165577939775488,0,0,0,2.62955798666194,0.079683575353392,1991,C5581,M0655
0,0,0,0.205028831966795,0.184097805729956,0,0,0,0,0,0,0.0504065727895856,0,0.0284873548406326,0,0.188065782380676,0.218699670099026,0.106371687842084,0,0.236280507622023,0,0.108863580307878,0,0.297411448044004,0,0.18318407405202,0,0.18600007075849,0,0.614928157457423,0,0,0,0.0525869212770323,0.0398717855622858,2.70028425072991,0.081826795476664,2001,C3932,M0970
0,0,0,0.2289480374646,0.350990813549033,0,0.1745285614064,0,0,0.127929747064258,0.141873828687897,0.0923279821658914,0.116251856394109,0.151056497693024,0,0.0826091213578623,0,0.105492595789395,0.164595403288526,0.0205396927814555,0.314857775104133,0.0519640808721123,0,0.0566901790422354,0.209544540305805,0.149644467456516,0.136036616464616,0.18600007075849,0.243334117342376,0.14410244003763,0,0,0,0.0537701364343468,0.108436354687951,3.41152491614866,0.103379542913596,2003,C2908,M0970
3,1,0.0430324226904368,0,0.0677015719698716,0,0.12332431903306,0,0,0,0.221973264817618,0,0.0750935294152794,0.0943125051518549,0.302801275172437,0.0405517205547953,0.0980180967674468,0.159612433138939,0.209730547545206,0,0.0928665627268563,0.0525184279956714,0.0775228382981559,0.0352601183876984,0,0.0747639852957612,0.0455263852154368,0,0,0,0,0.0706775821961192,0.0480858957128743,0,0,1.93337348208552,0.0585870752147127,2005,C5719,M0970
3,0,0.0707929678532193,0.118924377964372,0.394385656930736,0.0588503099866951,0,0.0516377975248188,0,0.089100953717161,0.0364743290948014,0,0,0.140904853572778,0,0,0,0,0.365103348826441,0.0219621046638961,0.294980608666701,0.146576689213513,0.0316232855635231,0.0437993994802584,0.0411343902987116,0.125723251951905,0.0405378547048708,0,0.0431612013424194,0,0,0.0747841311170294,0,0,0.0730784601156582,2.26353597258951,0.068591999169379,2003,C0134,M0132
0,0,0,0.0939465223532626,0.187002732510194,0,0,0.0902237295406105,0.137824750191131,0.0940766257734088,0.0880673408964736,0.127474487414446,0,0.0558948079368016,0,0.116552850647444,0.0997133269389789,0,0.311822442922558,0.280095572211783,0.0788242575767636,0.0459613842703367,0.169805736802572,0.0957196407542009,0,0,0.0427246123841239,0,0,0.0555424431910194,0,0,0.0876590845460996,0,0,2.25893234886221,0.068452495420067,1991,C1841,M0132
0,0,0.0289202796888637,0,0.131121963655028,0.0461907524490971,0,0,0,0,0.0549905146703288,0,0,0.0435179723134834,0,0,0.0286939902610681,0.100816514534857,0.101021248612896,0.0979066703957322,0.0738803871153602,0,0.0651699311655139,0,0,0,0.121899025291509,0.113757992404442,0.0513998374506518,0,0.182767901987076,0,0.112706883274239,0,0,1.35476186527015,0.0410533898566711,2000,C0594,M0488
0,0,0,0,0.0830229813890876,0.0729193621451679,0,0,0,0,0,0,0,0.106400641997954,0,0,0.110438096208907,0.0704428832426972,0,0.166007548375978,0.109997428790279,0.0989607781263439,0.167512727450203,0,0.20808621193232,0,0.067623617801842,0,0,0.0457478409280337,0.204347390625229,0.127040307211104,0.0822600876514536,0,0.05541542869591,1.77622333257251,0.0538249494718942,2004,C2304,M0488
0,0,0,0,0.0616777865011472,0,0.0324539521254767,0,0,0.123184889050805,0.0579996455675137,0,0.203566658932771,0,0,0.13229066885908,0,0.0748859163230166,0,0.0462353791710224,0.235751479140393,0.0228150592287621,0.154489058237749,0,0.0411343902987116,0,0.110114368446079,0.111131828446781,0,0.0464152172109063,0,0.139509470332268,0.0847039756005986,0,0.104284273888549,1.78264401736163,0.0540195156776251,1981,C0631,M0324
8,3,0,0,0.117710366451037,0,0.150447454046296,0,0,0,0.0350461639427511,0,0,0,0,0,0,0,0,0.0631115791658144,0.0704969339377145,0.196331214980926,0.0618002115660103,0.0340314050441044,0.0566988650319395,0.0749065766766547,0.0415642308747383,0,0.0954576270703039,0.1339348099501,0,0,0,0,0,1.13153743873839,0.0342890132951027,1983,C3499,M0324
0,0,0.0292032038695309,0,0.114912799474462,0,0,0.0537403774483061,0,0.133190583541172,0.164445080987003,0,0.110174077350859,0.0606346093681354,0,0,0.0683440372892425,0,0.142031980715571,0.0755253122247553,0,0,0.0653201461236101,0.0538509001407071,0.0845921669435472,0,0.151232365161236,0,0,0,0.0760097237771753,0,0.138409477722608,0.121981834560312,0,1.64359867669823,0.0498060205060071,2003,C5132,M0630
6,3,0,0,0.163729142869726,0.158919860241955,0.133220032836653,0,0,0.257726547214938,0.0640605139927239,0,0,0,0.122092098259532,0,0,0,0,0.123136326961919,0.0558417072797804,0.0442743105714309,0.0960986866871176,0.207714710012643,0,0,0,0.0535794366148226,0,0.13791281011793,0.0542839060879284,0.0980883229139411,0.216198665510915,0.0880257324265508,0.085615599238358,2.16051840983887,0.065470254843602,1978,C4916,M0593
0,0,0,0,0,0,0,0.0555203500037274,0,0.162431212522456,0.204068946915829,0,0,0.136486894705717,0,0,0.0816739006904622,0.0864987508157209,0.136147696016236,0.0212255943496309,0.030856409987619,0.0486613634856012,0,0.0340314050441044,0,0.431300699923608,0,0,0.129454246314189,0,0,0.0540575419413223,0,0.0607679432984841,0.0394931959513566,1.71267615196606,0.051899277332305,2000,C1278,M0058
0,0,0.0275282017430456,0.113285496312468,0.0475710090577338,0.11872358043143,0,0,0,0.107699627887543,0,0,0.0789706778556411,0,0,0.0515552497315981,0.12643187149147,0,0.0899990459096357,0,0.0427095521809013,0.0320867201065137,0,0.163266154779069,0,0.0468071251571308,0,0,0.0685403242759363,0.136533404215197,0,0,0,0.128081274715087,0,1.3797893158504,0.0418117974500122,2004,C4611,M0058
7,0,0.025446601147976,0,0,0,0,0,0,0,0,0,0,0.147758680886071,0.142259254978,0,0,0.066318935618526,0,0.213791253035581,0,0.183039435886967,0,0,0.0609235909531599,0,0.113837410577862,0.228430545292163,0,0,0,0.0545187943385088,0,0,0.149007555907869,1.38533205862268,0.0419797593522025,1980,C5624,M0389
8,5,0,0.0529432660638588,0.0845406984867853,0.141554335464113,0,0.0878609189218017,0,0,0.0431195782207845,0.0466162616420017,0.0296403480720011,0.0817750081192783,0,0.0936764196286976,0.0629458383063828,0.0682068770945807,0.326714505609984,0.113557089190063,0.0289981127815699,0.0876702384817971,0.150430403172084,0,0.183349236299545,0,0.188428080460973,0.0661946874053708,0.0860626473756421,0.15835662730953,0.0747140608008656,0.0318390955253378,0.255419832539778,0,0.149634496067741,2.69424866304057,0.0816438988800172,1985,C1855,M0389
0,0,0.0472583416088128,0.103720898629806,0.138765455349591,0.0493061412831753,0,0.130757206323575,0,0,0.0889685235426242,0.0885391773017149,0.0462965727361598,0.117641153476954,0.25920478057901,0.383991531013803,0,0,0,0.0488172282826163,0,0,0,0.123713908940699,0.0744373862985095,0,0,0,0,0,0,0,0.0468757969702235,0,0,1.74829410233727,0.0529786091617356,1990,C0859,M1007
6,5,0.0514084900239966,0,0.192292096003689,0.099339672623559,0.0504397541758477,0,0,0.180131570288711,0.0380638070523862,0.0483320618986365,0,0.198306864231224,0,0,0.360759057670597,0,0.211396993619459,0.0509963224178656,0,0.162705177066569,0,0,0.036861009478584,0.149361979313011,0.0554672918132278,0.189661652620333,0.492495275717752,0.280581091866068,0.0486449992603561,0.119357871789166,0.144895263317421,0.0537701364343468,0,3.21526843868281,0.097432376929782,2000,C3600,M0404
0,0,0.0281365999366945,0,0.212572948319153,0.0461907524490971,0.0405656127733667,0,0,0,0.029212199750275,0,0.0411954357352889,0.167782205978302,0.245906786894962,0,0.0599072328188301,0,0,0.178664505557918,0.0653485044405152,0.0403636398494431,0.297586949261187,0,0.0967179185903619,0,0.0388081802975969,0.119870721958793,0.169346309752518,0.0687377062519224,0.198295076781817,0,0.0456787488273945,0.0545576766321697,0.041926489246043,2.28737220210365,0.069314309154656,2004,C3625,M0404
3,2,0.0257974460519854,0,0.331964013967695,0.0461907524490971,0,0,0.0660712132252526,0,0.0361131797984784,0,0.0411954357352889,0.0653814973329496,0,0.115619513014686,0.0394776303944213,0.125018096305891,0,0.178664505557918,0,0.0403636398494431,0,0,0.0307485896127912,0.0549374307540694,0.0419174746319132,0,0.16816307301288,0.365123391510748,0.138801997628372,0,0.150461253512288,0.0856619248847808,0.0745960710691025,2.22226813030005,0.0673414584939409,2006,C1634,M0404
11,6,0.100658552248598,0,0,0.468384179258982,0.0716631380293648,0,0,0.0517709344341784,0.178664221516932,0.0620648297923061,0.0588887494297749,0.0510239506140781,0.269689945232162,0.0826638190564872,0.0862347248460081,0.106451736644424,0.131266912127724,0.203208674013085,0,0.0929517949456459,0.102590131640368,0.0530800320517304,0,0.220366776641066,0,0,0,0.050604225370954,0.41618373897482,0.326765054648763,0.0634211299144073,0,0,3.24859725143186,0.0984423409524805,1997,C3168,M0404
0,0,0.0626416558188747,0.0789769193974145,0,0,0.0199890670150982,0.0926287418167987,0,0.372886451251598,0.153822204397815,0.0848496974827028,0,0.103476882213528,0,0.0318090622334206,0,0.0851371883200527,0,0.116745273220638,0.176772149087086,0.119977662919442,0.0814544833163102,0.103254728100245,0,0,0.0676674599145839,0.0959394326525072,0,0.0687377062519224,0.0629860304532556,0,0.0693879910338029,0.107472387083598,0,2.1566131739807,0.0653519143630514,1998,C4781,M0404
0,0,0,0.102632426278286,0.159834883951786,0,0,0,0,0.347603847690742,0,0,0.0617740133479384,0.148968489084195,0,0,0.0605314211867272,0,0,0.069625882895019,0.055476023154523,0.0668003290789916,0,0,0,0.0434267753886969,0.0419174746319132,0,0,0.0606560737371088,0.107066206351754,0,0,0,0.434002921711839,1.76031676848952,0.0533429323784703,2004,C3081,M0933
0,0,0,0,0,0,0.0888329363650381,0.0545386021241051,0,0.193563475253296,0.0338850307230263,0,0,0,0.0980069933611244,0,0.231897461785167,0.272500005548766,0.259649360725645,0.0247495930528066,0.0337895432057683,0,0,0.0561123337414911,0,0,0.314339592175598,0.127782653118182,0.0497333609736047,0.124586057429008,0,0.157061365954443,0,0,0,2.12102836553707,0.0642735868344567,1985,C1948,M0821
6,0,0,0,0.20519847376143,0,0.038296896704353,0.244394118346524,0.156833737042731,0.175900464294432,0.0672841453526806,0.287036236408886,0.0283853903561799,0.029307903452868,0.066266234511626,0.111802022536774,0,0,0.0696705123926318,0.119831579817805,0,0.107267591048732,0,0,0,0,0,0.244301066615238,0.113503630389679,0,0,0,0.109056213609898,0,0.0713542265481442,2.24569044319061,0.0680512255512307,1986,C1921,M0821
0,0,0.0460648127740957,0.117455691747274,0,0,0,0.230725024666657,0,0.299747505058203,0.0237977673305205,0,0,0.128374223181246,0,0,0,0.287487767064727,0,0.0289689630832454,0,0.024443879188443,0,0.109092423995923,0,0,0,0,0,0,0,0.0923051675280447,0.0532738172812345,0,0,1.44173704289961,0.0436890012999883,1988,C0094,M0821
0,0,0,0,0,0.070054956484903,0.0980615828455079,0,0,0,0.0616428178139098,0,0.0626273210682244,0,0.232185447311877,0,0.0493226934781844,0,0.218831997903952,0.0650847000775829,0.047273807693228,0.0453721487623965,0,0.0391931076688707,0.0812320876904993,0.230353883660484,0.117751502932833,0.107221491893363,0,0,0.0747140608008656,0,0.0709983081709914,0.0525869212770323,0.0430989181497103,1.76760775568441,0.0535638713843762,1989,C3148,M0821
0,0,0,0.221276955191969,0.196524206216396,0.165914425109897,0.0324129074228458,0,0.0513588198293921,0.0517709344341784,0.125886253237136,0,0.0280349295273048,0,0,0,0.108272175319513,0,0.060707119278447,0.0435056873218333,0,0.0540336567115946,0,0.471938259452097,0.0744373862985095,0,0,0.117623649911311,0.188913985031782,0.0909011585645434,0.0561821373539517,0,0,0,0.0981112247388411,2.23780587095154,0.0678122991197437,2006,C1345,M0606
0,0,0.0305090147475626,0,0,0.0817244593744172,0,0,0.398272868100233,0,0.0670209229544067,0.0650743302445318,0.153326080017577,0.176159637989885,0,0,0.141282880670534,0,0.0706032709684872,0.0682407457653937,0.174349557980779,0.178691876311716,0,0.264108208684576,0,0.0556396371089147,0,0,0.051649393512119,0.11588255650329,0.201063409130004,0.0293009834134524,0,0,0,2.32289983347788,0.0703909040447842,2000,C0282,M0958
11,7,0,0,0,0.131738526535437,0,0,0,0.323926941385353,0,0,0.0587045129758001,0.18722133693861,0.221580462814678,0,0,0,0,0.0476002887044101,0,0.0788040832309275,0.0346298249517144,0,0,0,0,0,0,0.155740320864834,0.150132696766934,0,0,0,0,1.3900789951687,0.042123605914203,1991,C3120,M0958
4,1,0.0430324226904368,0,0,0.147938920881457,0.158259357015996,0,0.12116976157453,0,0,0.132521899657209,0.058099859101964,0,0,0,0,0.0552719705695124,0.111003864742199,0.10895741013618,0.106433534966954,0,0.2390248230368,0,0,0,0,0.0675884576623135,0,0.15304096915702,0.255556802585078,0.141708119520184,0,0,0.0399979905036801,1.93960616380151,0.0587759443576217,1993,C2029,M0958
0,0,0.338948623029861,0.0572413863107428,0,0.0461907524490971,0.194197530202734,0,0.305039861823026,0,0.111765695792939,0.157266191013449,0.168160576561616,0.452102085222971,0,0.0521599482149416,0,0,0.053941469015147,0.0465133495973066,0.400749320253529,0.0440118707355345,0.129178814153836,0.0352601183876984,0.160133942025232,0.178417447890725,0,0,0,0.0768709837535654,0.285360768080405,0.199739469369599,0.0847039756005986,0,0.149081594627358,3.72703577411191,0.112940478003391,1997,C1545,M0958
0,0,0.232200785211466,0.354665000660574,0,0.0574503874360904,0.0472349354105094,0.836118195886862,0,0.0813601814983018,0,0.0566431778505759,0.0270414277915554,0.0256489932819563,0,0.655380883653808,0.288485183105541,0.573721513001513,0.48402593306134,0.136569446589585,0.133411799885453,0.0305635160918221,0.279694046428582,0.0674057451879976,0,0,0.623269390744626,0.589804953562291,0,0.160013788154967,0.607067163058304,0.0377565464858168,0,0,0,6.38553299403954,0.19350099981938,1998,C0895,M0958
1,0,0,0.0911239930765195,0,0.126096649397178,0,0,0.137824750191131,0.0831454127571846,0.120450649650869,0,0.157418211337215,0,0,0,0.181322556785606,0.11761960197717,0.0770380172428473,0,0.0347019166303595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12674175904608,0.034143689668063,1985,C4226,M0010
0,0,0.0522386444984053,0.0543484718306141,0,0,0.0526880183915888,0,0.118060125930266,0.336513910743105,0.272724369593885,0.0508296053117865,0,0.0306028200185315,0,0.0387605178300174,0.240601065354424,0,0.0610219936886185,0.0865513797045411,0.0335044737355552,0,0.0975766729719253,0.231177933941431,0.0811395562828064,0,0.186669326532922,0.129826169509543,0.0859621739352427,0,0,0,0,0,0,2.24079722980521,0.0679029463577336,1987,C0645,M0450
0,0,0.0422321175070983,0,0.0462151641202355,0.08259164820867,0.0478807197455386,0,0.154590201941097,0,0.177550352037857,0.0900468594008887,0.220264262959233,0,0.0579132202008443,0.301605840205987,0.0368479553937741,0,0,0.0712943335895575,0.0342756803207702,0.0263549069398645,0.138945673566615,0.526297278600002,0.258928887683686,0,0.13841675017164,0,0.147897772288991,0.363206389883201,0.0912469851196686,0.076820177784788,0,0.123052806525857,0.0545612288738147,3.30903721306968,0.100273854941505,1991,C2412,M0450
6,2,0,0.0555772227973779,0,0.134317603037227,0.0406723987561652,0,0,0.159244937330531,0.0298947443057605,0,0.0358447830196683,0.0945303885698233,0.0376159907839586,0.210519542687085,0.0403146865414928,0.0541168221710098,0.161354277788942,0.170074201645043,0,0.0213664143239091,0.297113914104047,0,0.0645605144034953,0.0616790306131674,0.0410968137883835,0.115384797688417,0.190653359779456,0,0.0689758760640302,0.180370465062002,0.150443562699196,0,0,2.41572234796019,0.0732037075139451,1993,C0933,M0447
0,0,0.137869789542572,0,0.105868868333325,0.076208532060471,0.0212009951592779,0.182131918561988,0,0.181396801120261,0.040183830979541,0,0.14654171422719,0.101270321596785,0.0461126143319691,0.0666961554348958,0.0570477468727934,0,0.0602555093339484,0.16125423023322,0.0269831893431282,0,0,0,0.160099924726444,0,0.0678615322910321,0,0,0.0930309860132666,0.0436682902029109,0.0354372331417812,0.100924439238383,0,0,1.91204462274518,0.0579407461437934,1998,C5209,M0447
0,0,0.194701440869359,0,0.133582144795381,0,0.0679104752626301,0,0,0,0.0427807484194193,0.200755372437718,0.078163639873967,0,0.0360667844885896,0,0,0.107095435384033,0,0.155369955698463,0.132564104045015,0.0201267733341118,0.121915689120375,0,0.0911686229274852,0,0.0709009271450906,0.149447310794388,0.0570919787070708,0,0,0.141187062899866,0.166913365296911,0,0.0483118844184109,2.01605371591828,0.0610925368460086,1987,C0210,M0981
4,0,0,0,0,0,0.043977688363832,0,0,0,0.0294528474694919,0.122819641318774,0.0518280822199504,0.0599854269287093,0.181668788661141,0.0351588188323344,0.257613193973897,0,0.109143588325254,0.232094110799759,0.0310500953379899,0.0305635160918221,0.0697457909832234,0,0.0437443469830285,0.158412071219739,0,0,0,0,0.061977379442114,0,0,0,0.0834309086251515,1.60266629557621,0.0485656453204912,1989,C2785,M0981
7,1,0.108412484273771,0,0.0470136045476732,0,0.0470586977242356,0.0885875473671653,0,0.142384469761071,0.0619997383451612,0,0,0.250256362095354,0,0,0.0268999054783779,0,0.0557217051193157,0.121145411490253,0.116818746997957,0.0868429289528811,0.0558893446105445,0,0.0370619075159165,0,0.0618592155946896,0,0,0.0414363856737614,0.0419731943998853,0,0.217825495282045,0,0.133543548836055,1.74273069406611,0.0528100210323065,1993,C5283,M0981
11,2,0,0,0.212245677255162,0,0.0971517276836627,0.0537403774483061,0.0695100209788203,0.0540021188926636,0,0,0.0447198088914537,0.0895765518381373,0.0460321017147442,0.0583555766152305,0.112678981313961,0,0,0.0514061459213545,0.126595623228711,0,0.0930618263754921,0.054108454112743,0,0.103111565085258,0.0358179337332037,0,0,0,0.0731698736934055,0.0763083789278178,0.0847039756005986,0,0.10221977485573,1.63851649416646,0.0496520149747411,1995,C3677,M0981
0,0,0,0,0.0480973531610319,0,0,0,0.0723405455877184,0.116594129171654,0.0468791599849824,0.145515082397827,0.0971698404547171,0.0804514755517044,0,0.0962656480652623,0.0834872550051361,0.351977871269716,0.111417022140122,0.086272089395798,0.109437876928554,0,0.0335640882193437,0.0482285333901177,0,0.101518668713367,0.142706912593437,0,0.131579642437935,0,0.0445627951439708,0.0476780381003599,0.262713613396064,0,0.173011027268638,2.43146866837746,0.0736808687387108,1997,C1635,M0981
0,0,0.0807884648974551,0.126602778094929,0,0.30493774808464,0.0263120661615376,0,0.079315760118726,0,0.0663514565840027,0,0.03422414136298,0,0.0562319183466003,0,0,0.389213357927698,0.288492090301948,0.229572634384011,0.104430657695992,0.0745785797850485,0,0.1718581906968,0.0906781544487949,0,0.0486485480733153,0.312642548208021,0,0.0403544200922864,0,0.0768286002612174,0.0943445261923545,0,0.0349844106452374,2.7313910523636,0.0827694258291999,1992,C5640,M0328
0,0,0,0,0.136221831813895,0,0.14458850270127,0.0797754439781196,0.0709738151911447,0.110494120705779,0.108264196290161,0,0,0.114551914639916,0,0.39679849277235,0.0818274302085224,0,0.297949234400884,0.0203612621654302,0.0398861198578031,0,0.216142409195154,0,0.0906781544487949,0,0,0,0,0,0,0.0379541846517282,0.0566823801930466,0,0.121426336453726,2.12457582966772,0.0643810857475068,1994,C1801,M0328
0,0,0,0,0.0816063404046929,0.495124412183238,0.490992784161693,0.0507529514398374,0.0765705056323296,0,0,0,0.0737302280754335,0.104300179481203,0.239821191328197,0,0.0502198102282527,0,0.053941469015147,0,0.0291488244933759,0.10805901173319,0,0.267252286771409,0.0419670398988559,0.0761507224264633,0,0,0.342066849961719,0.331312705097135,0.0777256005011762,0.0964056258151733,0,0,0,3.08714853864852,0.0935499557166218,2004,C4552,M0030
0,0,0.473812500400037,0,0,0.254022684351818,0.527883141019372,0.0653302294155774,0.191767994466407,0.36100736549067,0.0831107360917489,0.0504065727895856,0.0270414277915554,0.0256489932819563,0.056741014131717,0,0,0.294698503713465,0.300140107432296,0.531762927642414,0,0.0305635160918221,0.0845594369226019,0.0422525846748433,0.260707924666055,0.158412071219739,0.210806540424315,0,0.857133122906422,0,0.106128210471928,0,0.203919211131843,0,0.0399979905036801,5.23785480703187,0.15872287294036,1998,C2108,M0030
9,7,0.20084263562437,0,0,0.297842691026082,0.256152813160581,0,0.0538225357292995,0.157876428212389,0.0671763391845073,0,0,0.0416555833382984,0.27539669782994,0.516340643653822,0.0467516025287447,0.0562411410809155,0.0453312952766441,0,0.0247191438657628,0,0.0472779507790183,0.0429580596111353,0.128213848418142,0.0616790306131674,0,0.179334293006187,0,0,0,0,0,0,0,2.49961273293901,0.0757458403920911,1979,C2097,M0816
9,3,0.136244724092516,0,0,0,0.0701534558355809,0.405939266067273,0.0874032518136817,0.376237537186333,0,0,0.0737302280754335,0,0,0.051613864901924,0.156282681654723,0,0.0744023118740665,0.216789731791536,0.0419277150917244,0.0309950975398552,0.0326829365475317,0,0.0659831681631375,0,0,0,0,0,0.169526816704184,0.0859527293034869,0.335091859365721,0.0586208303989865,0.0373671639728826,2.50694537038058,0.0759680415266842,1983,C5579,M0816
6,4,0,0,0.0822551538121189,0,0,0.255642229470355,0,0.05316434740898,0,0,0,0.0599931231639419,0,0,0.0938384141816787,0.0733102970901475,0,0.0500580847670656,0,0.321732939613741,0.139652782419126,0,0,0,0.122309453202089,0,0,0,0.0655734197936751,0,0.246643956689554,0,0.0894214642445807,1.65359566585705,0.0501089595714259,1984,C3727,M0916
0,0,0.0419002730958537,0.0791346271043858,0,0.102866602290372,0.0424978305525962,0,0,0.0590726482486457,0.0415451561250495,0,0.125525627087386,0.0728089140635076,0,0.180434633201861,0.0592051058863438,0,0,0.220361492747306,0.0600483557654482,0,0,0.0519828039071931,0,0,0,0,0,0.0789041399904798,0.12762962558207,0.0292124081964571,0.144698344266775,0,0.0590957695185882,1.57692435763032,0.0477855865948581,1998,C5112,M0210
0,0,0,0,0.0493467334074546,0.18228336353821,0.088508964464341,0,0,0.162063292604066,0.0808218623144168,0.0739276723592583,0.0358447830196683,0,0.160229876199693,0.143597838819006,0.0421300272963437,0,0,0.199925108597106,0.0687222998400517,0.0320867201065137,0.111126447942395,0,0,0.069585696854466,0.0524236213782888,0,0.159817701312147,0.0976256496971194,0.041824465740558,0.0825559538404671,0.114438172221443,0,0.0342425610816284,2.08312881263464,0.0631251155343831,1999,C3687,M0210
0,0,0,0,0.127593429837808,0.128495864080094,0,0.126162182628058,0.0489470382318467,0.52878761041211,0.160283110353316,0,0.0631481994065369,0.107810792194782,0,0.0454330616836035,0.194752613255001,0,0.17566206770931,0,0,0.0332044823534772,0.0386064541925062,0,0.108644961791267,0,0,0,0.0673830971680471,0,0.349464482724138,0,0.122010601509759,0,0.0521885860609031,2.47857863559256,0.0751084435028049,2002,C2633,M0160
0,0,0.0590165167821651,0.110877921054791,0.164436872587616,0,0.0511200751310258,0.179792311139627,0,0.0480771556312387,0.068664891830878,0,0.14895436443183,0.0325780038178724,0,0,0.0303877013901119,0.0899631281354978,0,0,0.03309618942898,0.118821755471252,0.0741485543873807,0,0,0,0.214392513282398,0,0,0,0.203010275592967,0,0.346949579986383,0,0,1.97428781008201,0.0598269033358186,1989,C5754,M0142
7,6,0,0,0,0,0,0,0.137824750191131,0.0670431931089395,0.115421454083654,0,0.0815202585969015,0.047732960467728,0.0847533779102502,0,0.0521423656392844,0,0,0.0718885748867316,0,0.285493103959957,0.158222197644957,0,0,0,0.252103735508166,0.0850979440098748,0.137782195591749,0.133091523757214,0,0,0,0,0,1.71011763535654,0.0518217465259557,2003,C3050,M1025
8,5,0.0562671011982749,0,0,0.0583699026180049,0.125834672709571,0.0581522058322189,0,0.0684561413368379,0.235345285275545,0,0.11800253364102,0,0,0,0,0,0,0.205770804398787,0.0333683268563832,0.0277921139607186,0,0.0359080860217454,0.161264702683002,0,0,0.117055542034733,0.04241786528753,0.159383063654264,0,0.143449251899634,0.162193579619661,0,0.0940685316406163,1.90309971066855,0.0576696882020772,2005,C0133,M1025
