BirthYear,LBS,FROH_chr1,FROH_chr2,FROH_chr3,FROH_chr4,FROH_chr5,FROH_chr6,FROH_chr7,FROH_chr8,FROH_chr9,FROH_chr10,FROH_chr11,FROH_chr12,FROH_chr13,FROH_chr14,FROH_chr15,FROH_chr16,FROH_chr17,FROH_chr18,FROH_chr19,FROH_chr20,FROH_chr21,FROH_chr22,FROH_chr23,FROH_chr24,FROH_chr25,FROH_chr26,FROH_chr27,FROH_chr28,FROH_chr29,FROH_chr30,FROH_chr31,FROH_chr32,FROH_chr33,FROHsum,FROH_sum_div,Code_anon,MumCode_anon
1991,0,0,0,0,0,0.0588373474646833,0.0621800724275336,0,0,0.0730970204021054,0,0.0988788962414863,0.0310441941115664,0.0762870695586754,0.23880529208314,0.0822995124967748,0.148793805047685,0.277088343665316,0.154303975688719,0.121177079921284,0.0364638677563772,0.0815914605737368,0.0544909819243145,0,0,0.0524236213782888,0,0.519369750971881,0.145687167390709,0.0681465369544059,0.0525557424664719,0.0796079520059841,0,0.0795553163658221,2.59268500689696,0.078566212330211,C1957,M0142
1992,0,0,0,0.136750431600912,0,0.0211832073899403,0,0,0.0480771556312387,0.0319995300967088,0.0696689608677971,0.0614162024287313,0,0,0.112655455988932,0.0729531308788206,0,0.146042956320305,0.0232720482488599,0.107305991891375,0,0,0.0919125338743578,0,0,0.128693424681653,0,0,0.110203099504026,0.0556881787832976,0.0816043996232577,0.114463457758598,0.0537701364343468,0.040849618573898,1.50850992057705,0.0457124218356683,C1147,M0142
1994,0,0,0,0,0.219139354504968,0.0195477863711017,0,0,0,0.0711613123042801,0,0,0.104801594204163,0,0.119279655793308,0.0268151577792784,0.0649714648947579,0.132743877208078,0.048452225125036,0,0.0185311956117352,0.0386675392927002,0.0829938699918196,0,0.0373152415079559,0,0,0.054420426817747,0.29876868811681,0.29582914525892,0.203022112156156,0.327097152544002,0,0,2.16355779948282,0.0655623575600854,C0773,M0142
2004,0,0,0.288706058722112,0,0,0.219986641882424,0,0,0,0.111925322560676,0,0.0469658764163946,0.127264046246498,0,0.0588265424083818,0.0385573349680638,0,0.0505010726446985,0.0289306069809458,0.0692227672912768,0.0238330025228126,0.0585288942047874,0.0309277579570881,0.0787075371688588,0.0437077975481626,0.112879053746823,0,0.0471729157829515,0.148711055947166,0.234588821953586,0.0303265881362389,0,0.0588303842071245,0,1.90910007929707,0.0578515175544567,C5426,M0654
1999,0,0,0,0,0,0.0442549905601637,0.183468638700482,0,0,0,0,0.0294170370271308,0,0,0.110223159020288,0,0,0,0.208578552188331,0.072557332309771,0.0955126960193091,0.0546283368185224,0.0400616461506619,0.0682846102062735,0,0.1427351564958,0.101725349181048,0.0481816802848324,0,0,0.0859527293034869,0,0.0525869212770323,0.0950929335318121,1.43326176907495,0.0434321748204529,C4571,M0654
1979,5,0.0603640623230655,0,0.1858366514411,0,0,0.139812817904767,0,0.108477321285876,0.0372611892645325,0,0.150431306496375,0.0732727571653774,0.0418800282197347,0,0.0526672532436842,0,0,0,0.117272818900029,0.0272892302196927,0.191928654040552,0.0642089588689067,0,0,0.100277036750595,0,0,0.110130728159667,0.0470650219176766,0.268356247921789,0.249591054016831,0,0,2.02612313814025,0.0613976708527349,C2352,M0117
1986,1,0.0923433307726949,0.126557454587774,0.0747416324651606,0,0,0,0,0,0.272378686276714,0.047620127805278,0.0594660559319408,0.0463162334880646,0,0.0771610200107148,0,0.0990107366738636,0.0701606056211537,0.216202177368747,0.120949323110911,0.108222129298481,0.0478905388548018,0.105544862935125,0.0367494249963563,0,0,0,0,0,0,0.0426533928438139,0,0,0.143193934296278,1.78716166733787,0.0541564141617537,C0569,M0117
2006,0,0,0,0,0,0,0,0,0,0.0610637048420408,0,0,0,0.120090297719753,0,0.0525965912112939,0.190455783181527,0,0,0,0,0,0,0.0652674621004709,0,0,0,0.171829578568634,0,0,0,0.0734252484662011,0,0.138632642389329,0.873361308479249,0.0264654941963409,C3778,M0078
1998,0,0,0,0,0,0.0215846677709975,0,0,0.096653896632117,0,0,0.0477396695230887,0.143152094290036,0.172222432128633,0.0518398662927734,0.218570933903816,0.0569505246473466,0,0.182124259379961,0.0398861198578031,0.0576036175614631,0.191598837626855,0.0742529930151284,0,0,0,0,0,0.0581403538281326,0,0,0.102335317834127,0,0.048678812899504,1.56333439719178,0.0473737696118722,C2353,M0208
2001,0,0,0.111908578394363,0.0622484923842479,0.108588387304002,0.163310148481197,0.0684821608791601,0,0,0.301382391504265,0,0.0632137982364567,0.0599854269287093,0,0.142624689880086,0.0872159413120165,0,0.185799370042165,0.0242683686789507,0,0.043410267838134,0.0378580389219787,0.161564243816192,0.105942074491981,0.20731362683125,0.330408993850113,0,0.0412898563893218,0.0610296764306403,0.0679500513861204,0.41393653717376,0.409163511291433,0,0.213822422549927,3.47271705499647,0.105233850151408,C2241,M0541
1992,0,0,0,0,0.143474699330799,0.0654117352110727,0,0.0874032518136817,0,0.409920637289478,0.158615480239552,0.732354749989098,0,0,0.251555830007094,0,0,0.0435193534955824,0.0220159336051417,0.237497000942893,0.0284931668470321,0.37207991148255,0.430277859046818,0,0,0.332116844689831,0.339811048432226,0.183240351224891,0,0.0458715853888513,0.352148055163183,0,0.222545014727157,0.09002000167416,4.54837251060109,0.137829470018215,C3934,M0946
1970,0,0,0,0,0,0.107317879400467,0.122429438317735,0,0.2048071266327,0,0,0.0785089004413027,0.108799528534627,0,0.0861922246070647,0.0793921395329968,0,0,0.134652023127362,0.138107277852322,0.0433845964582904,0.0687889028918338,0,0,0,0,0,0,0.152239477493188,0,0.159211475691422,0,0,0.120764185985062,1.60459517696637,0.0486240962717083,C1479,M0888
1985,0,0,0,0.325800358206155,0.139015234720837,0.0319833591373486,0.0772193698278016,0,0.423220305674641,0,0.0573502344548056,0.0410600546248255,0,0,0,0,0.231620256857197,0.185799370042165,0.216618584382332,0.0457780940487807,0,0,0,0.143952450106833,0.180764823419779,0,0,0.287515119454736,0,0,0.137183892336342,0.38775113840201,0,0.053889144383193,2.96652179007978,0.0898945996993873,C3781,M0550
1979,0,0,0,0,0.118105134499225,0.0532450271385555,0.0817380332118171,0,0,0,0,0.0294170370271308,0,0.251611419645824,0.10866634352422,0.273044870422436,0,0.0475207697542043,0.0651092769250555,0.0256271660791735,0.0242117298778511,0.112744801773579,0,0.122875370488546,0,0.0573484220578805,0.179334293006187,0,0,0.112082203112628,0,0,0,0,1.66268189854431,0.0503842999558883,C2143,M0497
1988,0,0.0514084900239966,0.0773925834847592,0.219474499092759,0.127679692343769,0,0,0,0,0.0252709086800461,0.0691720307989051,0,0.120822377317687,0,0,0,0.340313967190586,0.497799552253753,0.228567933495416,0.0385018788590673,0.223908095211359,0,0,0,0.0484909404629675,0.250591307961331,0,0.0723755049286392,0.0438912160811178,0.142781002907008,0,0,0,0.0334623873723957,2.61190436846556,0.0791486172262292,C5106,M0155
1991,0,0.0514084900239966,0,0,0.204558414795337,0.0521139342765596,0,0,0,0.0517724791331177,0,0.103067692385491,0.0937403750207511,0,0,0.0951407753505167,0,0.504750918173657,0.085628455870704,0,0.105907483312947,0.16814364464999,0.353372878990157,0,0.0484909404629675,0.265165830075687,0,0,0.0438912160811178,0,0.101828157675163,0,0,0.10224550498113,2.43122719125929,0.0736735512502815,C3639,M0155
1982,0,0,0,0.0917019393240772,0.09158663029086,0.0736265975728459,0,0.137824750191131,0.313660842689412,0,0.0471033650048547,0,0.0765916036852253,0,0.117590833743015,0.273482641471268,0,0.0935757782275964,0.0418640477336286,0.190734569126524,0.0765267593730816,0.0740230178576822,0,0.214767611041076,0.247327060829751,0,0.0761056759048762,0,0,0.109993665661612,0,0.159742205701452,0.200518527937528,0.134037073063975,2.84238519643147,0.0861328847403477,C4964,M0800
2002,15,0.0641418493863948,0.059685491843067,0.209077193524863,0.119060726784893,0,0,0,0,0.0361636880226746,0.261425814161424,0,0.167894401095816,0,0.106907533393569,0,0.169245279455331,0.0691822173047771,0.121715362179524,0,0.107010714054681,0,0.048698469505527,0.127011750629877,0,0.330800703908239,0.0785136645183992,0.120979988982952,0,0,0,0,0.0623653268355954,0.120850339672954,2.38073051526056,0.0721433489472896,C1022,M0291
2006,0,0,0,0,0.0554094271217774,0.104383053297544,0.0801343509436208,0,0,0.154054412814325,0,0.162854557003229,0.248374702546755,0,0,0.172793983028089,0.111470333804971,0,0.0705137026261089,0,0.0478498768359143,0.0429774950343348,0.0566901790422354,0.0582068039823563,0.0763739848147789,0.0386155145454774,0.221426434759882,0,0,0,0,0.0454252046741883,0,0.133557000106904,1.88111101698249,0.0570033641509846,C4016,M0291
2002,9,0,0,0,0,0.0354723295404446,0,0,0,0.0378419335918925,0.113224024259196,0.237377055092278,0.117359771120761,0,0.116717029438012,0.143706103987551,0,0.314784349450842,0.104766751524772,0.0848600214928988,0.081266527680293,0.0593505181529548,0.0796329018973298,0.0398061430112403,0.098774304706458,0.103901782303048,0.152132133500271,0,0.125430835173859,0.183039449810296,0.0453654882601236,0.166726234196131,0,0,2.44153568819065,0.0739859299451713,C4009,M0330
2001,0,0.0890206196004333,0,0,0,0,0.123979732017547,0.0539137887140166,0.211452003472176,0.117045828466798,0.0493563704795852,0.0455112364045965,0.0527592617519288,0.0781111493376317,0,0,0.17167166062591,0,0,0.0374214670434184,0.0206593090089039,0.147818395183125,0.166729802004467,0.164874576816093,0.0373152415079559,0,0,0,0,0.0642773490408029,0,0,0,0,1.63191779147539,0.049452054287133,C1715,M0153
1999,0,0,0,0,0,0,0,0,0.253303841325625,0.0715804704145707,0.069810587371987,0,0.154759816140738,0,0.0707857510487378,0.0697426717592761,0,0.115021325948313,0,0.0792914960180555,0.0499632742458537,0,0.0733189565465995,0,0,0,0.295086782848054,0,0.0882799113539592,0,0,0,0,0,1.39094488502177,0.0421498450006597,C3049,M0153
2005,0,0.0667435784070832,0,0,0.0608752392653887,0,0.0605803248659668,0,0.087923487882981,0,0.0561467140122624,0,0.0615003658660293,0.0441433458220027,0,0.0801918676010216,0.067788542011676,0.0826796759018966,0.0280833458066201,0.109445580569905,0.0656016218068055,0,0,0,0.093366136006041,0.143657191779816,0,0,0.245895454854288,0.234588821953586,0,0.0847039756005986,0.0744399604600719,0.147287747266379,1.89564297774042,0.0574437265981945,C0994,M0175
2006,0,0.116557063612321,0.313458162350534,0,0,0,0.0543561590358271,0.0723913521301102,0,0.159485049424375,0.0935450591591015,0.203821607322983,0,0,0.115302099870114,0.0482751596537556,0,0,0.296164982126923,0.309877323202625,0.267125231681897,0.192696536517946,0,0,0,0,0.0963918229984972,0.0663688610332656,0,0.511352781807795,0.216270493561527,0,0,0.0840024930865258,3.21744223857612,0.097498249653822,C1143,M0175
1999,0,0.17982423618321,0,0,0.106891628744491,0,0.234907945706063,0,0,0,0.046962186799298,0,0.0256489932819563,0,0,0,0,0,0.1039741859615,0.057801454581237,0.133748775917583,0.0308780928644708,0,0,0,0,0,0,0.0846712722787563,0.064057855464162,0,0.0715111604923252,0,0.0398717855622858,1.18074957383734,0.035780290116283,C4682,M0175
1999,0,0.0326117393014847,0,0,0,0.121028858232844,0.351220863280421,0,0.069712843450353,0.0987234187597041,0,0,0,0,0.10506813352477,0,0,0.046012944276758,0.325610057027271,0,0.0802328537480133,0.158549186821226,0.0381759494444535,0,0,0,0.125489502054026,0.187288522550924,0.14965191449784,0.140031475331839,0,0,0,0,2.02940826230193,0.0614972200697554,C2039,M0523
2004,0,0,0.164162942886794,0,0,0.102990375592349,0.107587319867829,0,0.113901855283456,0.034154687406086,0,0.276911050843383,0,0,0,0,0,0,0,0,0.512287505206561,0,0,0.0508851126945204,0,0,0,0.900444662400405,0.203695751924828,0,0,0.885204585734266,0,0,3.35222584984048,0.101582601510317,C4088,M0217
1987,0,0,0.123629544222563,0.168306498007166,0.126736101513987,0.0202990951450046,0,0,0,0.0255577811760806,0,0,0.177834068908512,0.0501561599779469,0,0.0665038925888668,0.292657081274514,0.164807092088101,0.0562441353189613,0.140439735486311,0,0.0494949721355985,0.0804093727840338,0.100619068868626,0.241004969755702,0.0641630434136215,0,0.114516316486811,0.0899114516869771,0.14523294769381,0.133389091055393,0.09090658130511,0,0,2.5228190008937,0.0764490606331424,C2997,M0718
1988,0,0,0.0886668452328916,0.250219396570591,0.183421057914516,0.0552295396238851,0,0,0.0678464726613739,0,0,0.149884785155165,0.109488611455934,0.0946238146678526,0.0441685385448243,0,0,0.0475207697542043,0.118489410427986,0.233022331744591,0.102110531553024,0.0559267456073685,0,0.0669062321626931,0,0,0,0,0.12560860952383,0.178457358679386,0.0819822741442758,0.348110104575544,0,0,2.40168342999994,0.0727782857575738,C5830,M0718
1987,0,0,0,0.0982397700491569,0,0,0,0,0.110494120705779,0,0,0.0893259286386412,0,0,0,0.179076031040263,0.141163121033077,0.079647841680999,0.112862926429871,0,0,0.148483155373313,0,0,0,0,0,0.0595989785995912,0,0,0,0,0,0.126546114536752,1.14543798808744,0.0347102420632559,C1106,M0256
1989,0,0.0838935358914679,0,0,0.066178035270024,0,0.0488667996687517,0,0,0.0946048476503081,0.286460208529158,0,0.123866388278846,0.0650592934345168,0,0.0949358427093752,0,0.141835491583687,0.0980322341535091,0,0.0300759301658715,0,0,0.113292484509306,0,0.0399304297533969,0.237399593892666,0.069647128659108,0,0,0,0,0,0.0521885860609031,1.6462668302109,0.0498868736427544,C2418,M0256
1972,1,0,0,0.0774327705551641,0.039080886321337,0.0266398226940086,0,0,0.0577125421621665,0.166272317615254,0.127810998300446,0.546242638180028,0.066417350624595,0,0.0676063677425195,0.0441250293491225,0.0637564107616245,0,0.156243638375264,0.0872048119010924,0.0814724521650414,0.233518023416977,0.0375786632509713,0.135160139700288,0.0590422837964994,0,0,0.183141365820634,0.459307968673866,0.0645558918004414,0.0558729568504931,0,0,0.103398406219807,2.93959373627764,0.0890785980690194,C2403,M0731
2006,0,0.305701595006832,0,0,0,0.136134013781432,0.381765219334338,0,0.0509326602050106,0,0,0.167693608569651,0.244459217884388,0.235579585475158,0.260010835726725,0.0757313427403988,0,0,0.174149672683065,0.105580845221469,0.156887799729236,0,0,0.148145965277387,0,0.0496022672221617,0.116562732551287,0.104060940536185,0,0.118243895177082,0.115115600345187,0,0.0686351706488974,0,3.01499296811589,0.0913634232762391,C1280,M0900
2003,0,0.0438552607674726,0.0591127317587244,0,0,0.0503359884776218,0.199170394110053,0,0,0.0661252267663878,0,0.505360806298905,0,0.082606513336338,0.0506904433694086,0.0717271467413846,0.0568452237247815,0.0724469030577182,0.1924005541121,0,0.0446669876038526,0.121155665404645,0,0.0495647043862863,0,0.0482395964219321,0.122262310922285,0.0599469930525143,0.38311287547898,0,0,0,0,0,2.27962632579139,0.0690795856300421,C5845,M0575
2006,0,0.0689671895706939,0.157934481880315,0.0636686601122346,0,0.0208620702526503,0,0,0.0630878071023034,0.0408505176660078,0,0,0.174187342777534,0.176004640829834,0.037850917627347,0.0611655630008585,0,0,0.210546067575199,0.0269161754799175,0.0213320297172972,0,0,0,0.181444704931968,0,0.138138532123724,0.0685168257051795,0.366380614448251,0.045368812570961,0.0301453540773127,0.0469621121873788,0,0.051608252600495,2.05193867223746,0.0621799597647716,C0825,M0575
2007,0,0,0,0,0.343690143647971,0.0601108092689996,0,0,0.072712618022869,0,0,0.0550970227902285,0,0,0,0.0269407496627646,0.361603577475829,0.0715241187835127,0.189331103845132,0,0.069451988201184,0,0.153973000362365,0.0500064332857382,0.0429989593607584,0,0.0825526583262713,0.228729895120423,0.0529718310622875,0,0,0.121482034091139,0,0,1.98317694330747,0.0600962710093173,C1757,M0575
1997,0,0,0,0,0.162444549637003,0,0,0,0.05538896026578,0.0855551901461025,0,0,0.183934354831647,0,0.146631785988325,0.0331280540389061,0,0.116867785882696,0.0645258173183288,0.0346450642782889,0,0.117300643312719,0,0.0332657487512313,0.0816584942710391,0,0,0.0890066183817539,0,0.702098001004009,0.0324598529203591,0.210783572876489,0.125256701500536,0,2.27495119540521,0.0689379150122792,C5420,M0676
2004,0,0.0885606828841508,0,0,0.315498505564166,0,0,0,0.103083670225177,0.0567902096433069,0,0.23483574441313,0.188483959301628,0.091812523565112,0.197952244501945,0.0268151577792784,0,0,0.0766672172802828,0,0.028773267286696,0.16907101446586,0.0733922937908642,0.0607583433352902,0,0,0,0,0.169831074437439,0,0.177194367762398,0,0,0.156894034745881,2.21641431098261,0.0671640700297759,C2101,M0377
2007,0,0.082777599111421,0.0871143380678825,0.215128852799541,0,0,0.0551849741268929,0,0,0.0905606627058145,0,0.0290821382472196,0.212690498189001,0,0,0.0533962874112944,0.0600381093440257,0,0.086271667987543,0.029704937074408,0.0210933667730137,0.0999222377929262,0.0584380306168318,0,0,0.0488819223691275,0,0,0.154841287917213,0.10559697171323,0.103476004747492,0,0,0,1.59419988699488,0.0483090874846933,C0154,M0377
2008,0,0,0.10676294397267,0,0.0887498497999612,0,0.426591326035674,0,0,0.0474345408356304,0,0.0478337874782099,0,0.0733573995535824,0.344794912888773,0,0,0.0960406602329911,0.0492959162558433,0,0.345532018734942,0,0.0309384976234178,0,0,0.0946212927910963,0,0.0736406921587719,0,0,0,0,0,0.0507042313890889,1.87629806975065,0.0568575172651713,C1354,M0377
1982,0,0.0760717535896943,0,0.126705155911158,0,0.122653511603243,0.0988948199876539,0,0.18607412964208,0,0.0520538730150726,0.142788180942413,0.0373231326432049,0,0.0389465365253187,0.341119410453449,0.572264742055874,0,0.0956290939464108,0.0299184677691848,0.035702794360916,0,0.032617216964102,0,0.0882559529946878,0.0676837405466663,0,0.0413046282481155,0.0685310952306057,0,0,0.0749615397010666,0.0681589555038735,0.130916416046925,2.52857514768171,0.0766234893236883,C3033,M0297
2001,0,0,0,0,0,0,0.0626970041548766,0.0710920197276949,0,0,0,0.120896145092604,0.0544084949965026,0,0,0,0,0.0802304238884555,0.0346186881441757,0.0248201510235052,0,0,0,0,0,0.13027412225284,0,0.216227074439411,0.050604225370954,0.444594896569671,0,0,0,0.0919059278376508,1.38236917349834,0.0418899749544952,C0306,M0959
1978,1,0,0.0625023360097546,0.124637965000919,0,0,0.0575844700986888,0.0636996869242749,0.0660178975596824,0.198156376907097,0,0.0279100845147086,0.190405559312551,0,0.113351235689323,0.0301212315941844,0.10634626821194,0.193844681711582,0.124382113127841,0.211676418749968,0.0200547260176575,0,0.0308861970791439,0,0,0.189274979722675,0,0.0648768722943512,0,0,0.102544764244096,0.322189111964322,0,0.0570161803534293,2.35747915708819,0.0714387623360057,C0851,M0070
1982,0,0,0.0555772227973779,0.0470453989467568,0.0843892917337172,0,0.0645814586015339,0,0,0.0572557839184895,0,0,0.0566667403306325,0,0.153647169826242,0.216855244460729,0,0,0.09733299064096,0,0.0222316207128982,0.166117246183053,0.0825275448271285,0,0,0.393916606034427,0.186021150308652,0.106956534867275,0,0.156136987078251,0.0646388986203682,0.0954711373478114,0,0.128615454514282,2.23598448175059,0.0677571055075935,C1173,M0034
1983,0,0,0,0,0,0.0703307250195343,0.140953419920667,0,0.065237887941084,0.183223577589022,0.0455229330034907,0.0293427323589915,0.160562927432788,0,0.0727170156289247,0,0,0,0.0498787636279355,0.0289262787143569,0,0.0429774950343348,0.0609124404206236,0.105333247104562,0.275169699869088,0,0,0,0.0668069077686878,0.0413305228536179,0.150570293303809,0,0,0.0503765851572601,1.64017345274878,0.049702225840872,C2806,M0034
1984,0,0.0293245735425948,0,0.385036957856041,0,0.0976380231832294,0.140953419920667,0,0,0.0984981823373323,0.0455229330034907,0,0.196913096020819,0.10801243527141,0,0,0,0,0.0401330218887796,0.143908779853944,0.0351697052401239,0,0.164240459172221,0.0465411689640683,0,0,0,0,0.19274937634095,0.0971064049652882,0.130578687009244,0,0,0.037043955273705,1.98937117984391,0.0602839751467851,C6014,M0034
1987,0,0.16826402641938,0,0.176816064836227,0,0,0,0,0,0.212571908942476,0.0455229330034907,0,0.101756923565699,0,0,0,0,0.0657336601420697,0.0889253870843538,0.139647841106622,0.0793372716881811,0.380085413957455,0,0.123482044576113,0,0,0.113948328342673,0,0,0.0438606666381432,0.143855676991579,0.0496915182592936,0.261665318331685,0.136267576159154,2.3314325600446,0.0706494715165029,C3810,M0034
1974,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228302405211399,0,0.146161526078324,0.131779203513014,0,0.137952807832762,0,0,0,0.141818673589506,0,0,0,0.0701555510743959,0,0,0,0.856170167299401,0.0259445505242243,C5483,M0812
1989,9,0,0.12285872985435,0,0,0.0386349607927732,0,0,0,0.0319995300967088,0.0691720307989051,0,0.0541565582364075,0,0,0,0.0851371883200527,0.326379943864815,0,0.0361590425876314,0.108140950123028,0,0.0759633955363081,0,0,0,0.358777703683803,0,0.139106346893876,0.0982981162855796,0,0.136221997808297,0.0537701364343468,0,1.73477663131688,0.0525689888277843,C6036,M0826
1992,0,0.0679747459297986,0,0,0,0.0616274670586021,0,0.0695100209788203,0,0,0,0.0749282734317273,0.0599854269287093,0.112743642631053,0.107002103608851,0.101074909519509,0.142846637592249,0,0.0799144779775425,0,0,0.160407460499749,0.0642089588689067,0.0417358142057401,0,0,0.109722078530844,0.0512588305257346,0,0.0934016921598118,0.184734003924874,0.314143906571626,0,0,1.89722045094415,0.0574915288164893,C3420,M0826
1995,0,0,0.181757748686976,0.0988265879588202,0.0670935499666432,0,0,0,0.0905576946677647,0.149603391506042,0.0503744387435602,0,0,0,0.0342214657910824,0,0.177336552929805,0.227542099083637,0.165479627196814,0.037140045295153,0.0434311781632857,0.0834864883388256,0.0314209089911473,0.131931157697229,0,0,0,0,0.0917965403172478,0.104086488907035,0.0405614747621654,0.224343345475587,0,0,2.03099078447882,0.061545175287237,C3450,M0826
1998,0,0,0.081796950373199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117595961287452,0,0,0,0,0,0.199392911660651,0.00604220944426216,C4657,M0201
1998,0,0.0885606828841508,0,0.377573992467986,0.239132281646966,0,0.0610967551110923,0,0,0.0325830905628773,0,0.133408022775635,0.128536024033124,0,0.0328194516376978,0.521996834676625,0,0.33117470900705,0.0232720482488599,0.165300463073959,0.0983282035393312,0.222951954298522,0,0.0844904053797463,0,0,0,0,0.214746318628345,0,0.107660513780807,0,0.0950309098567518,0,2.95866266160953,0.0896564442911977,C4301,M0704
1991,0,0,0.168152768861051,0,0,0.0748472155284124,0,0.0614746356174085,0.0813601814983018,0,0,0.170213546851747,0.0753200157079162,0.244511276428689,0,0.0732844945947529,0.0796065552158966,0.0479939573867096,0.159509822688501,0.0227216686973043,0,0,0,0.0611109643318703,0,0.172519312499407,0,0.0528450615537001,0,0,0.464214324599875,0.107509228133512,0,0,2.11719503019505,0.0641574251574259,C2842,M1024
1976,16,0,0.173168058856351,0,0,0.0501846180483568,0.104649579174446,0,0,0,0,0.0665727992021075,0.0270037905557738,0,0,0,0,0.120703511931632,0.188853481319191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731135839087858,0.0221556314875108,C0187,M0774
1981,0,0.0978763789295646,0,0,0,0,0.0563435523515128,0,0.33856983453479,0.0398624904026855,0.104383862124285,0.0993833797142755,0.106981597811798,0,0,0,0.0772020340896923,0,0.0231569242842669,0.0695661482023397,0,0,0,0,0,0,0,0.145328538384869,0,0.0707158116052206,0.0852584898620414,0,0,0.0385659785465467,1.35319502084389,0.0410059097225421,C4459,M0774
1976,7,0.0819596117957797,0,0,0.0662144615070395,0,0,0.0784437340576075,0,0,0,0.0630244583600775,0,0,0,0.0346581865995829,0,0,0.250222227257918,0.13293058719508,0,0,0,0,0,0.0425122260374547,0,0.0954576270703039,0.130208509176564,0.221349069786379,0,0.0669535828953619,0,0.298679972709174,1.56261425444832,0.0473519471044946,C1689,M0068
2000,0,0.514456043869561,0,0.480747587291156,0.671839216568235,0.311061749948132,0.569656680451963,0,0.158158378652996,0.59069295287693,0.472473818373566,0.504752598428822,0.327131007325147,0.165443979144974,0.721967031586501,0.358302426041513,0.119851106296225,0,0.125398700909665,0.404870030147119,0.0795060940045486,0.121302178598481,0.0888670463903615,0.0363419069507358,0.399557258858366,0.0723486360458292,0.747067577577894,0.320174102708781,0.122257185477796,0.0492659802302394,0.0686833114754988,0.154534798862524,0.605577156100204,0,9.36228654119376,0.283705652763447,C2345,M0250
2007,0,0.0645026977278027,0,0.372003939569517,0,0.0983737333375464,0.0992498693976359,0,0.103005026467305,0.0537343709422595,0.0943762765527729,0.129125389509999,0.0998559234779123,0.203488206716609,0.0472663282607706,0.0449561367983379,0,0.0501607322594366,0,0,0.235044251803767,0,0,0,0.16152347574484,0.225195945206217,0.0748777421089834,0,0,0,0.132554848245421,0.213485735821276,0.0500747643419442,0,2.55285539429035,0.077359254372435,C4520,M0194
1986,0,0,0,0.447042928436017,0,0.10238285314247,0,0,0.159955119192426,0.123279256025341,0,0,0,0.0977058226915979,0,0,0,0,0.153002285344673,0,0.146993348905932,0,0,0,0,0,0,0.209931162518006,0,0.182021059212795,0,0,0.10593042637442,0,1.72824426184368,0.0523710382376872,C5784,M0082
1988,0,0,0,0.062302449770981,0.14895536418527,0.122460205969754,0.43521298190874,0,0,0.192627904536175,0.313810639159445,0.572404359903148,0.209546955915575,0,0,0,0,0,0.098824012557966,0,0,0,0,0,0.233119022755493,0.107717494516846,0,0.342055627689141,0.708621206099683,0.214756671569605,0.0954025738391896,0.397886524237012,0.0480107569678556,0.0907928509331929,4.39450760251507,0.133166897045911,C4840,M0082
1990,0,0,0.12811513539965,0.0893115411609915,0,0,0,0.0678558073626937,0.226603549365163,0.0925830513738907,0,0,0.0472821110097574,0,0.131286118936057,0.0640508301784963,0,0,0.0242190241576258,0.0834199529782586,0.0776615720141203,0,0,0,0,0,0.0719174452817177,0.0396716635850368,0.136821040689677,0.0480517784641529,0.039100871174093,0,0.119326994952828,0,1.48727848808421,0.0450690450934609,C3746,M0082
1991,0,0,0.0657925590289501,0,0,0,0.125517160769702,0,0,0.09714916071089,0.0928556296571279,0.0933989826487221,0.160253128976898,0,0.114308629046745,0,0.0592956844461555,0.306789339613936,0.0300052457376642,0.0869831867376125,0,0,0,0,0,0,0,0,0,0.199937318468853,0.0377863731895359,0.262713613396064,0,0.0903328855459476,1.8231188979748,0.0552460272113577,C0019,M0082
1994,1,0.0945401319189721,0.0778844930420154,0.062302449770981,0.0918585760076204,0.0196548914503046,0.0603547735947624,0,0,0.0752740688617026,0.0855315776356938,0.0958983426146704,0.124613162979066,0,0.0547195140454704,0,0,0,0.0230517869002064,0.134730468739653,0.0222316207128982,0,0.047001171240986,0,0,0,0,0,0,0.0772604999641784,0,0.146059304318201,0.0851626791138489,0.136284620318655,1.51441413322988,0.0458913373706026,C5498,M0082
2008,0,0.0799082127254915,0,0.181416048419862,0.0496634500825264,0.295589210546145,0.0621800724275336,0,0.444349244000967,0.501459949242971,0.245708984109033,0.315452784399665,0.159584905851605,0.125347227114843,0.033867742580682,0.13886488370949,0,0,0.242983522738454,0.16478258209296,0.0382830305672696,0.125486909285727,0.047001171240986,0.469398463831047,0.300596215708801,0.111253385978036,0,0,0,0,0.423474342062476,0.645339853751353,0,0,5.20199219246792,0.157636127044483,C5391,M0425
2004,0,0,0,0.197668088493337,0.184134773585625,0,0,0,0,0,0,0.042652913133737,0.0633358779885643,0,0,0.0382216159554869,0,0,0,0,0,0,0,0,0.0536637838206881,0.085072472279717,0.0761056759048762,0,0.278812919158148,0,0.122438769582461,0.405331057647073,0.0651706600010713,0.0394931959513566,1.65210180350214,0.0500636910152164,C1180,M0045
