AgeHrs,CaptureWt,BirthWt,MotherStatus,mum_age,mum_age_sq,BirthYear,Sex,FROH_chr1,FROH_chr2,FROH_chr3,FROH_chr4,FROH_chr5,FROH_chr6,FROH_chr7,FROH_chr8,FROH_chr9,FROH_chr10,FROH_chr11,FROH_chr12,FROH_chr13,FROH_chr14,FROH_chr15,FROH_chr16,FROH_chr17,FROH_chr18,FROH_chr19,FROH_chr20,FROH_chr21,FROH_chr22,FROH_chr23,FROH_chr24,FROH_chr25,FROH_chr26,FROH_chr27,FROH_chr28,FROH_chr29,FROH_chr30,FROH_chr31,FROH_chr32,FROH_chr33,FROHsum,FROH_sum_div,Day_seq,Code_anon,MumCode_anon
96,10,8.56,Milk,13,169,1996,2,0,0,0,0,0,0,0,0,0.0344712523948002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905780355828677,0,0,0,0,0,0.125049287977668,0.00378937236295963,49,C4423,M0347
48,9.30000019073486,8.58000019073486,True yeld,15,225,1998,2,0.106022890521616,0.111908578394363,0.0576146914470829,0.169369389683054,0.0286869671247738,0,0,0.0935339479337026,0.141958959926117,0,0.217143796150445,0.251894690674163,0,0.121775354593012,0.0664509385552731,0.085390714581818,0,0.0776174372375019,0,0.0834708463343771,0,0.0532975976566188,0.115425775608929,0,0,0.531726352959628,0,0.178023175019749,0,0.243290447614714,0.186086073998569,0,0,2.92068862601551,0.0885057159398638,31,C4076,M0347
36,5.69999980926514,5.15999980926514,Milk,16,256,1999,2,0.0424061914071801,0.169305882290918,0,0.118686630494521,0,0,0,0.0570639107116838,0.0594194807814703,0,0.0294170370271308,0.0501982345296152,0,0,0.09931404184074,0,0,0.12781571578478,0.0542551740438876,0,0,0,0.0654520168338692,0,0.0787151848814792,0,0,0.104931721800513,0,0.0648744379302119,0.0457267460334061,0.0879840360813905,0,1.2555664424728,0.0380474679537211,52,C5937,M0347
8,6.59999990463257,6.47999990463257,True yeld,7,49,2015,2,0,0,0,0.0484796846628376,0.0809009715179447,0.183125046230392,0.049408521434617,0,0.147942434659542,0,0,0.0723865106905655,0.252114516125613,0.0954176501050898,0.0467516025287447,0.0634363411847047,0.232792208770217,0,0.0577993267434341,0.0262840800427947,0.0493951203391449,0,0.0631353202339151,0,0.29901623062032,0,0,0,0,0,0.0898504796403574,0,0,1.85823604553023,0.0563101831978859,38,C1184,M0312
4,7.19999980926514,7.13999980926514,Milk,8,64,2016,1,0.146254159527896,0.101092174558137,0.16754416642148,0,0,0.0925218682411408,0.129670128106078,0.0983123103426327,0.0998797308226985,0.152533107840316,0,0.175478871000673,0,0.254376446358097,0,0,0,0.217370305149271,0.0954903170135267,0.145712107225139,0,0.197535241918031,0,0,0,0.161264198622001,0.11181058626733,0,0.0574182492684175,0,0,0.0537701364343468,0.117599985678872,2.57563409079608,0.0780495179029116,36,C2508,M0312
24,6.69999980926514,6.33999980926514,Winter yeld,9,81,2017,1,0.146397377754875,0,0,0,0,0,0.189265533321417,0.102879681244999,0.169458682983016,0,0,0,0,0.315797518031939,0.0525350009431342,0,0.166534582732698,0,0.0467435591978156,0.0263119368247919,0.0517525332017406,0,0.0929431476579162,0,0,0.237979201523839,0,0.117595961287452,0.0668766580038195,0.0579875088873948,0.190197284829957,0.2457472503864,0,2.27700341881321,0.0690001036004002,35,C2115,M0312
15,5.80000019073486,5.57500019073486,Winter yeld,10,100,2018,1,0.126327312230146,0,0,0.0913115714691789,0.364367984229573,0,0,0,0.171707009829737,0.151353921047581,0,0.140880935272893,0,0.0584239854648089,0.0597045840527584,0.117881859693441,0.292431293967229,0.198874855861481,0.027950886550593,0.0222187211638226,0,0,0.13435401923821,0,0.0472562128194198,0.251245918412101,0.292815411193523,0.171197040835477,0.144524184976984,0,0.0922572096316762,0,0.0358642145264648,2.9929491324671,0.0906954282565787,42,C2546,M0312
7,8,7.895,True yeld,12,144,2020,2,0.034929255972505,0.108564573053743,0,0.1536096451555,0.109663445757032,0.146079918327835,0,0,0,0,0.127300175181026,0.168954412570003,0,0.0624113105830571,0.0616249193247688,0,0.0396804768582985,0,0,0.0560491296568516,0,0.045826831826272,0,0.0540017838931496,0.0859686730277933,0,0,0.0511605742543433,0.118157368127255,0.136265807601914,0.247162210509148,0,0.0468684130374709,1.85427892471797,0.056190270445999,25,C2972,M0312
5,7.69999980926514,7.62499980926514,Milk,13,169,2021,2,0.190105032469709,0,0,0,0,0.126194528231086,0,0,0,0,0.0952586426579469,0,0,0,0.0570505087682266,0.1697666540769,0,0.0610934391306586,0,0.0439531274094635,0,0,0,0,0,0,0.235997897652936,0,0,0.0393062821488303,0.0480858957128743,0,0.0903667217324128,1.15717872999104,0.0350660221209407,56,C2082,M0312
48,7.80000019073486,7.08000019073486,Milk,6,36,1982,1,0.0272277564512007,0.152556112036247,0.0814302717588667,0.125584470901634,0.10514562691661,0.0987110074671667,0.0527754201541449,0,0.048971569347122,0,0.182767220305361,0.0834088289031654,0,0.126730050379421,0.0489145065785109,0.0748859163230166,0,0.0468707196997029,0.0683413908181888,0.173769683688369,0.134604809890386,0,0.0923143236151282,0,0.202273831903295,0.135609726088445,0.0492877716506856,0.0549512603544198,0,0,0,0,0.134821545632964,2.30195382086405,0.0697561763898197,59,C4476,M0263
120,8.80000019073486,7.00000019073486,True yeld,8,64,1984,2,0,0,0.0891661390723895,0.11032603809684,0,0.0835283633038073,0.0803994036481735,0,0.0577994354142943,0,0.031634256173812,0.0629507163980596,0.352425977058573,0,0.0949202592455273,0.168557483729657,0,0.0644420365865852,0.035718406461401,0,0.104606311321178,0,0.114658620196424,0.0976171546380698,0.0915484732005128,0.148770565236138,0.0661937687804499,0.126963482504119,0.168775300183148,0.111147917874497,0.240355307655384,0.163939767810705,0.0712606727702911,2.73770585736004,0.0829607835563647,90,C5204,M0263
18,6.90000009536743,6.63000009536743,Winter yeld,9,81,1985,2,0.0598108641838739,0,0,0.106022126902376,0.0586321610557621,0,0,0,0.035386005366795,0.253086114688634,0,0,0,0.389243538418119,0.0729531308788206,0.0748859163230166,0,0.0435394715421216,0.156698691783606,0.0673666888189341,0.0559859139364248,0,0.0756999216489186,0.129660926966839,0,0,0,0.0741223176088694,0.120868360817265,0,0.0480858957128743,0,0,1.82204804665325,0.0552135771713106,39,C1346,M0263
5,7.30000019073486,7.22500019073486,Milk,9,81,2000,1,0,0.0954271886119652,0,0.15745722462914,0.180585842298075,0,0,0,0.0708156472145448,0,0.0660695843219842,0.214209555111926,0,0,0.121941040139805,0,0,0.074363012599908,0.0922210288477919,0.1158491331464,0.0917371698018793,0,0,0,0,0.113722373164557,0.281977330947391,0.150444037350885,0.0585190264152638,0.0663219785589737,0.0998609784853974,0.107959112464385,0.0321579040524758,2.19163916816275,0.0664133081261439,41,C3676,M0287
36,7.80000019073486,7.26000019073486,Naïve,3,9,1994,2,0.0807892498754401,0.117653785374466,0,0.0365260891284848,0.287895625554885,0.538783814970035,0,0,0.142364201389286,0,0.459599608719539,0.384362741277849,0.669948688481887,0.113678981165506,0.177788371653269,0.0968182412270973,0.11192721765918,0.12251528250951,0.48381482756415,0.0779633845660897,0.235691486149454,0.478649537512344,0,0,0.543929288632892,0,0.135366632420135,0,0.765381990654765,0.142804712029846,0.0619431313587462,0.0683037249079608,0,6.33450061478282,0.191954564084328,72,C0491,M0287
24,8,7.64,True yeld,5,25,1996,2,0.0462081618307393,0,0,0,0,0,0,0.0660903288197861,0,0,0.0487430294827617,0.0622318180615588,0.136444016096815,0,0.0781350628265882,0.0945763303543509,0.152719898310688,0,0.0482529691696712,0.0451658482181866,0.11487350789999,0.0426858405198921,0,0,0.144374960142743,0,0.0474433198507959,0.085003531016225,0.257527523976948,0.156577711626147,0,0,0,1.62705385820389,0.0493046623698148,34,C4876,M0287
168,13,10.48,True yeld,8,64,1999,2,0.0569716491312649,0,0,0.059110661569709,0.117973413689031,0,0,0.208116287185098,0.143693564726376,0,0.107132757166951,0,0.0826674901094247,0,0,0,0,0.0270227566420998,0,0.0306160296026629,0.0377245477920587,0.0390472369080817,0,0,0,0,0.147754161300824,0,0,0.0798314799360718,0.143537801551782,0.0680062794925543,0.0507042313890889,1.39991034819308,0.0424215257028205,36,C5056,M0287
96,7.40000009536743,5.96000009536743,Naïve,4,16,2010,2,0.0807930942548025,0,0.426299929491982,0,0,0.146584679467515,0,0,0.0651380926474125,0,0,0,0,0,0.0509688893831029,0,0,0.0205079360914504,0,0,0.0751683365317255,0,0.170048968458077,0,0,0,0,0,0,0.0909972474279718,0.201532419556918,0,0.0383463711068215,1.36638596441778,0.0414056352853872,30,C0635,M0017
168,11,8.48,True yeld,6,36,2012,2,0.0292298629295596,0,0.0677015719698716,0,0,0,0,0.0486454914458305,0,0,0.192982683797264,0.222083123598429,0.0971403084970267,0.227919017731187,0.0279595279066642,0,0.117646473003946,0,0,0,0,0.122161246724766,0.0805989812423872,0,0.206929702723597,0.0561060026979024,0,0.0613581907511939,0.0499431088960409,0.13883133336642,0.124303628150129,0,0.15318396749709,2.02472422292931,0.0613552794827062,24,C5786,M0017
8,7.5,7.38,True yeld,8,64,2014,1,0.0464921024572589,0.0639658879233076,0.0803097340181899,0,0,0.123349311006831,0,0.0478158716210678,0.0702860855265002,0,0.0721921611489971,0.0635353304224173,0,0,0.123656899545688,0,0.0403481864260605,0.0487480537200112,0,0,0.0698363823791181,0,0,0,0,0,0,0.287433561264743,0,0.0379541846517282,0.124303628150129,0,0,1.30022738026205,0.0394008297049106,24,C3263,M0017
48,8.80000019073486,8.08000019073486,Milk,11,121,2017,1,0.0383694219917258,0,0,0.089488543046531,0.0214304477366321,0.101977315451892,0,0,0.127525154886495,0.160204322323274,0.0757713646232909,0.0385259142785124,0,0.102006678358851,0,0.244966253661191,0,0,0.025170575511948,0.0185644378490395,0.0828859160221114,0.0632205950644104,0.0900191842080763,0.175688483697106,0.165224126994278,0,0,0.0692290949397841,0,0,0,0,0.118426854333957,1.80869468497911,0.0548089298478517,31,C3006,M0017
24,7.19999980926514,6.83999980926514,Winter yeld,12,144,2018,1,0.0383694219917258,0,0,0,0,0.0488152241514607,0,0,0.128549354495872,0,0,0.0273533195766627,0,0,0.0824136531368881,0,0.0685920583165604,0.0712720307564417,0.107099791380702,0,0,0,0.0326612400607066,0.0802777188087637,0.035503267692768,0.0679463700244637,0.10910294950154,0,0,0,0.124303628150129,0.101012076356614,0.115220472254327,1.23849257665563,0.0375300780804735,36,C1225,M0017
96,7.30000019073486,5.86000019073486,Naïve,5,25,2008,2,0.0447249358642795,0,0.0677015719698716,0,0,0.174757352524929,0,0.236571789316964,0.243762304943085,0,0.0408612341971484,0.0632227533257556,0.247656006981806,0.0874295825280175,0,0,0,0.124256708392047,0.0372066596459599,0.206270473643841,0,0,0.0364560076485211,0.158619975680023,0.100277036750595,0,0.0920666097058832,0.0932020328423895,0.0550404413974264,0,0,0.0586127514928076,0,2.16869622885135,0.06571806754095,33,C0159,M0935
24,6.69999980926514,6.33999980926514,True yeld,8,64,2011,1,0,0,0.0746009207665136,0.128449385714573,0,0,0.0817733975835391,0.202916911343617,0,0,0.0367831832877113,0,0,0,0,0,0.048132844542348,0.221991372659867,0.0321413634689593,0.152467447814069,0,0.0509884762098977,0,0,0.11303211118616,0,0.138208564447822,0.109617121562309,0.259594355167865,0,0.281514234996133,0.185300797778584,0.116776772945574,2.23428926147554,0.0677057351962286,33,C3904,M0935
24,6.5,6.14,Naïve,5,25,2011,2,0.0292847006864854,0.215932676336573,0.0470453989467568,0,0.0287349206356038,0,0,0.191385043160251,0,0.129239349473495,0.0983560230169967,0.103736964988836,0,0,0.0413220879007427,0,0,0,0.0450155030354041,0.0525773983765116,0,0,0,0,0,0,0,0.0397270205095076,0,0,0.148593295783616,0,0.0398600740059423,1.21081045685672,0.0366912259653552,30,C5195,M0232
36,6.40000009536743,5.86000009536743,True yeld,7,49,2013,2,0,0.0889956570480375,0,0.131364052017365,0.0395405341261212,0,0,0.0480729182050155,0,0,0,0.0786209110089617,0,0,0.0404586768976338,0.0866540953264607,0,0,0.0230634341886474,0,0,0.0344448472531154,0,0,0.0937251756048613,0.143854470145607,0,0.105684147619457,0.0753939968514631,0,0,0,0.0946941354980425,1.08456705179079,0.0328656682360845,24,C1471,M0232
24,6.90000009536743,6.54000009536743,Milk,8,64,2014,1,0.0517133734606028,0,0,0.179466876418172,0.0551807920824672,0,0,0,0.342254062109349,0,0.0342517695681411,0.0690012366650606,0,0,0.106413515297061,0,0.0624055937727899,0,0.0347815238193421,0,0,0,0.193071506104049,0.0386899436077825,0,0.16046317571583,0,0,0,0.0413146947410312,0.159520635517809,0,0,1.52852869887949,0.0463190514811966,35,C5129,M0232
12,6.69999980926514,6.51999980926514,Milk,9,81,2015,2,0,0.0639578028705989,0,0,0.11216404844109,0.134023687898299,0,0.22219628494429,0.034178838758327,0.0691720307989051,0.0272249960554999,0,0,0,0.212072576365851,0,0.361613926227545,0.0309032349245669,0.0253329338788299,0,0,0,0,0.10600900574938,0,0.166164274054392,0.0964511392017201,0.0808532721332989,0.0890607538144988,0.0409662756851017,0.31862548255046,0,0.0849510030840852,2.27592156743674,0.0689673202253557,35,C4363,M0232
8,6.30000019073486,6.18000019073486,True yeld,6,36,2000,1,0,0,0.0982397700491569,0,0.04561804424567,0.0697147463064147,0,0,0.0585619163888388,0,0.032634856218143,0.132529460563776,0.0371870196702258,0.213764727275781,0.129071680523822,0,0.108611369425203,0.0828533314409717,0,0.0571469323705095,0,0,0.0862971933163895,0,0,0,0,0,0.114948213631255,0,0.0761665994621195,0.058305944501284,0.205342285046927,1.60699409043649,0.0486967906192875,32,C4150,M0075
7,6.30000019073486,6.19500019073486,Naïve,4,16,1998,1,0,0,0,0,0.0414784733780912,0,0,0.123968741081318,0.0652758100374934,0,0,0.161532673062318,0.160611032988517,0.165019418784801,0.0435741693049761,0.140971489686226,0,0.0408801628226084,0,0.140500895166975,0.0794765312398774,0,0,0.0831399200089299,0,0,0.513763280296315,0.244925573188272,0.0571940976287354,0,0,0,0.049922393605112,2.11223466228057,0.064007110978199,31,C0935,M0075
120,5.40000009536743,3.60000009536743,Naïve,4,16,2001,1,0.0307747398593022,0,0,0,0.0230634792428605,0.0531187902397287,0.151700479491045,0,0,0.0986675524569473,0.0565772089657893,0.311541143418874,0,0,0.155821933760421,0,0.0996910855808606,0.102845829578924,0,0.0617925864758843,0,0,0,0.297841324540315,0.193842525676709,0.368627153496544,0.424402586814431,0.265709697283158,0,0.0336719122453132,0,0.104084377168215,0.0820303502020086,2.91580475649733,0.0883577198938585,28,C1793,M0725
4,6.69999980926514,6.63999980926514,True yeld,7,49,2004,2,0.0651865141909327,0.1274380761682,0,0,0,0.138405793816936,0,0.25122445009295,0,0.201551281831041,0.0254734085207225,0,0,0,0,0,0.0796065612892712,0.0514061459213545,0.17492718343625,0.0363694697360791,0,0.0375786632509713,0,0.307861869957582,0.36453080325533,0,0,0.331187352583976,0.0575381669452303,0,0,0,0.119718327614967,2.37000406861179,0.0718183051094483,12,C0721,M0725
24,6.59999990463257,6.23999990463257,True yeld,9,81,2006,1,0,0,0,0,0.137290359784461,0,0,0,0.0530211860674403,0.115466521613965,0.0446340965732339,0.0400128069352315,0.0428919849460942,0,0,0,0.222013830867688,0.0305794900204761,0,0.0421969226287956,0,0.164156487095679,0.0762478759753481,0.04756756598272,0,0.113757992404442,0.145059110840743,0.066259803400089,0.0486449992603561,0.150945070302504,0,0,0.0910281410167194,1.63177424571599,0.049447704415636,20,C5166,M0725
36,6.30000019073486,5.76000019073486,Milk,10,100,2007,2,0.0875778200002005,0.0531974829401453,0,0.343988274359391,0.0233298802155139,0.164772127926956,0,0.11780623057865,0.0618026268560029,0,0.151025714789748,0,0.130375351594969,0.0345874188584492,0.114425795194045,0.301345988260989,0.0766048651354541,0,0.0608082457275731,0.0559813821900893,0.0326829365475317,0,0.119046718671036,0.0686589575918043,0,0.0809462326073962,0.0697753942745515,0.0606560737371088,0.290973922249682,0,0,0,0.136279325535378,2.63664876584267,0.0798984474497777,37,C5859,M0725
4,5.5,5.44,Winter yeld,11,121,2008,1,0,0,0,0.0961546462509052,0.0980189871859344,0,0,0,0.0393805114354147,0.0971069173232239,0.0297419613761565,0.0342104252862627,0.114219125361415,0.0464789286909727,0.189106088004675,0.139327337957919,0,0.0604029815826703,0.0337581901671226,0.0648457139073437,0,0,0.0663148489235146,0.0904697564351289,0,0,0.0956391829801154,0,0.254740606427738,0,0,0,0.0507042313890889,1.6006204406856,0.0485036497177455,43,C0556,M0725
12,5.90000009536743,5.72000009536743,True yeld,13,169,2010,1,0,0.0981450449800399,0,0.0867333433612165,0.293886193035485,0.114530958377844,0,0.271495740533774,0.0805281909848835,0.0986675524569473,0,0.0757760626234465,0.455058393261613,0,0.15986251242043,0,0.0766048651354541,0.0911842068907803,0.0236580649764368,0.265696099296273,0.114610431061343,0.0357797924371945,0.0407559297039053,0.0836049580697151,0.0351721121156467,0,0.0679371891263867,0,0.116132726126847,0,0,0,0,2.68582036697566,0.0813884959689595,25,C1164,M0725
96,7.09999990463257,5.65999990463257,True yeld,15,225,2012,1,0.0423279049489078,0.0780884684958741,0.0517707878038046,0,0.111348193143325,0,0,0.166999786422945,0.145535219256229,0.0536820219229508,0.0486911430743309,0,0.207392992448371,0,0.114545757059917,0,0.378220585200423,0.101191078628221,0.0763967246757229,0.0713915113261411,0,0.092778812599893,0,0.220812407865521,0.29766202742001,0,0.10047548644909,0,0.074005251032898,0,0,0,0,2.43331615977458,0.0737368533265023,27,C0565,M0725
4,6.09999990463257,6.03999990463257,Naïve,5,25,2000,1,0,0.202819074933055,0.40649153550209,0.105145671489458,0.0260086351642724,0.0810319462495929,0,0.0678464726613739,0,0.126657687304817,0.0312646502479852,0.0477407466589568,0.0445747138868248,0,0.117174688473332,0,0.14653739889762,0.0714165976411872,0.127636978364362,0,0.0675430735312582,0,0.0411343902987116,0,0.0464176001069814,0,0.0682052371370048,0,0,0,0,0.104325155374404,0.263908160219133,2.19388041414242,0.0664812246709825,44,C4244,M0098
24,4.90000009536743,4.54000009536743,Milk,6,36,2001,2,0,0,0.0985300013543054,0,0.166657529130867,0,0,0,0,0.0795035928266337,0.248515405222827,0.0963342161914656,0.0390544385417099,0,0.0631643148578215,0,0,0.196008182476135,0.0526619359476528,0.0796834166838383,0.0879548412553504,0.100413783502095,0,0,0.112049215027723,0.267738206466674,0,0.146886406245526,0.0788142384534302,0,0.270631158546336,0,0,2.18460088273039,0.0662000267494058,47,C0659,M0098
6,8.89999961853027,8.80999961853027,True yeld,8,64,2003,1,0.111102392488107,0.0894804848073007,0.255952682200391,0,0,0,0,0,0.211733373992666,0.0773767744511668,0.0386241049243504,0.0408812121374587,0,0.0584239854648089,0.0544528717546042,0,0.0414655541104174,0.115176378238557,0.034413546840289,0.0463213157477617,0,0,0.176403186961203,0.0363015624108848,0.0636323700133932,0,0.0438697235517153,0.139622532633176,0.297063469229996,0.0331139869885036,0.0848145613082559,0,0.183728651938092,2.2339547221931,0.0676955976422151,127,C1078,M0098
6,6.59999990463257,6.50999990463257,True yeld,10,100,2005,2,0,0,0,0,0.130942523064399,0,0,0,0.152791716323138,0,0.0528612589492313,0,0,0,0,0,0.129241298981736,0.203368856856561,0.0355521398210037,0.306826446337638,0.129832516970523,0.0923845666708294,0.0808341022307412,0,0,0,0.537914974916826,0.0500021200236019,0,0.0707577349366851,0.203039183809687,0,0.169236023284944,2.34558546317754,0.0710783473690165,26,C2740,M0098
6,6.30000019073486,6.21000019073486,True yeld,12,144,2007,1,0,0,0,0.0825359760005796,0.130942523064399,0,0,0.0584349515124425,0.0998635904284272,0.149336846177514,0,0.0263429338270598,0,0,0.0611928845202974,0.0700699224089869,0,0.250252926451737,0.0235111833726759,0,0.0301638679991117,0,0.104522360349553,0,0,0,0.249021189975683,0.0403544200922864,0,0.0707577349366851,0,0,0.313768428367129,1.76107173948457,0.0533658102874111,30,C3993,M0098
48,8,7.28,Naïve,4,16,1991,2,0,0.0974051544630632,0,0,0.0337364896252038,0,0,0,0,0,0,0.030299868213466,0,0,0.138180645361271,0,0,0.044759869848458,0.0562440336405077,0,0.0488529137035731,0,0.15004841779398,0.0366539291269318,0.113826826077963,0.0561638614631964,0,0.0998883651038304,0.074044476001471,0.0667789849143238,0.0532738172812345,0,0,1.10015765261847,0.0333381106854083,27,C0636,M0422
7,6.69999980926514,6.59499980926514,True yeld,6,36,1993,1,0.204934756051587,0.154250805967627,0.25356274949585,0.126076370573536,0,0.0498884153846643,0,0.0728033097171635,0.162776395707785,0.211471467101031,0,0.030299868213466,0,0,0,0.134051948092194,0,0,0,0.0713085086170726,0,0.07784640150182,0,0.117701122015318,0.0549424538149177,0,0,0,0.0499207596036713,0.144109441797938,0,0,0.0385949107551672,1.95453968441081,0.059228475285176,41,C3537,M0422
192,9.19999980926514,6.31999980926514,Milk,8,64,1995,1,0.147414075202743,0,0,0.181798286512138,0.040295108072535,0.0601301095613275,0,0.308120300171373,0.407154833544551,0.0547199946462384,0.137673854451381,0,0,0,0.0579689770945283,0,0.203962696296254,0,0,0.0403285456966774,0.101055600606998,0,0,0.0674097018404871,0,0.242767399343698,0.097675002428134,0,0,0.0316625019492928,0.0904789747767795,0.154175969373977,0,2.42479193156911,0.0734785433808822,45,C5000,M0422
5,6.30000019073486,6.22500019073486,Milk,5,25,1980,1,0,0.623089675155565,0.367343016720972,0,0.0319833591373486,0,0,0.234506151764318,0,0,0.161405126936883,0.304663417795917,0,0,0.0361306805271043,0.157572329840598,0,0.0766437376844928,0.271271171606167,0.154636941942926,0,0,0.359614987083104,0.0751299507589923,0.412741208740697,0,0.169346309752518,0,0.203642595888031,0,0.152808422016086,0,0.125185809073141,3.91771489242486,0.118718633103784,47,C1134,M0775
5,5.30000019073486,5.22500019073486,Naïve,5,25,2013,1,0.14162524498861,0,0.361203135149738,0.0805788513108354,0.0634677924941906,0.0545386021241051,0,0.190797495286088,0.036903330020345,0,0.0664489225808594,0.197381117078958,0.209195582798775,0,0.17358537229644,0,0.120464804915877,0.0232720482488599,0.0264655602286444,0.232574364215249,0,0.0352601183876984,0,0.193140702565172,0,0.309878427194364,0.171333830027398,0,0,0,0.0555492074860126,0,0,2.74366450939822,0.083141348769643,41,C4686,M0819
8,5.90000009536743,5.78000009536743,True yeld,7,49,2015,1,0,0.540071252330207,0.143204121742831,0.265962169083493,0.106795006547932,0,0.106045315268836,0.1533698895136,0.0393805114354147,0.0710012326777856,0.0458639148496586,0.242183101292341,0,0.16427882075973,0,0.0680867934217012,0,0.0390804156278059,0.101594110943987,0.0935461533768163,0,0.162051197992889,0.190537943175723,0.0904697564351289,0.239383422798587,0,0.0808398885200523,0.298373768659762,0.297083434597846,0,0,0.0626930011440267,0.091411319439822,3.69330654163598,0.111918380049575,55,C2847,M0819
144,7.40000009536743,5.24000009536743,True yeld,9,81,2017,1,0,0,0,0.059110661569709,0.31623792403775,0,0,0.0677186137116469,0.161085873960655,0.138415484536046,0.0247696010567551,0.110940861058996,0,0.316862139935076,0.0549353642641048,0,0.197716201517901,0.124421805014798,0.0783998364430959,0.0184042861866711,0.0546283368185224,0,0.0330916459901492,0,0.0935688313997657,0.18600007075849,0.22459978880427,0,0,0,0.20367714063098,0,0.133367295586067,2.59795176328145,0.0787258110085288,102,C1020,M0819
8,7.69999980926514,7.57999980926514,True yeld,12,144,2020,2,0.0827377765744132,0.0738312653040605,0.0523132260314136,0.161831297062073,0.115911249464716,0.095719145269851,0,0,0.0496968936940865,0,0,0.0667296378630465,0.0860321305335781,0,0.131109693786635,0,0,0.0247495930528066,0.192519573176581,0.0288772512755316,0,0.0357797924371945,0,0,0,0,0.0903908950044488,0,0,0.0362835064036227,0,0,0,1.32451292693406,0.0401367553616381,56,C5289,M0819
6,3.90000009536743,3.81000009536743,Naïve,4,16,2001,1,0.0294627296679531,0,0.0752951700888462,0,0,0.177219900241685,0,0.311679199543004,0.100747338532375,0,0.0659803664270844,0.101979584646578,0.0762870695586754,0.0491088865911285,0.155821933760421,0,0.0399218734006922,0.0263088115472223,0,0.0273373516398417,0.287408511165869,0,0,0.384611467806746,0.250905152310327,0.372321914650341,0,0.175736299578585,0.074005251032898,0.0336719122453132,0,0,0.0814942281819631,2.89730495261755,0.0877971197762894,27,C4418,M0620
3,6.40000009536743,6.35500009536743,True yeld,6,36,2003,2,0,0,0,0.11469976139651,0,0,0,0.158335416884186,0.177373500343428,0,0.0354262830146762,0.072575278351089,0.0703850555059747,0.0760231903551651,0,0.152578880106576,0,0,0.124952567672733,0.0260891606188914,0.0605059957140279,0.0644515914607166,0.0322427740579724,0,0,0,0,0.0902998922151723,0.145165727295848,0.193988136095061,0.0724605553777009,0.187572999713563,0.0692938750955582,1.92442064127485,0.0583157770083288,23,C2251,M0620
3,3.79999995231628,3.75499995231628,Milk,7,49,2004,1,0.0911595034607667,0.0939465223532626,0.062302449770981,0,0,0.214878051579568,0,0,0.296570576334655,0.153216566004496,0.0270296521527625,0.120012183640129,0.0556916344869055,0,0.0627211793582436,0.282915206939869,0.0621406062395911,0.0250477354176345,0.0268711782241769,0,0.176370270635266,0,0,0.317684954305627,0.349392001953564,0.118287815738012,0,0,0.043685777543958,0,0,0.0568910829819679,0.0773442148693651,2.7141591639908,0.0822472473936606,18,C4537,M0620
4,5.19999980926514,5.13999980926514,Summer yeld,9,81,2006,2,0.0671123771665443,0,0,0,0.0254073388047038,0,0.0618980043560971,0.282585479974256,0.0229979747951931,0,0,0,0.212177902596581,0.108145552387872,0.0611655630008585,0.0733102970901475,0,0.203902160929849,0.212619502519338,0,0.0409421236825089,0.170937840896316,0.115109034878425,0.453024949861601,0.0746811255763312,0.153849096860273,0.0439160541770399,0.114537533980778,0,0.0757164157290745,0,0.0524501159131593,0.205267868128632,2.83175431330558,0.0858107367668357,8,C2862,M0620
18,5.5,5.23,Summer yeld,11,121,2008,2,0.0290308508827238,0,0.0458216726270722,0,0.0356860647646671,0,0.0618980043560971,0.277079339611487,0.0426965650078531,0.132521899657209,0.112188621872298,0,0,0,0,0,0.164127302703549,0.228323182761381,0.0335618037654999,0.0422278730320232,0.0437226997132067,0,0.142866098234217,0,0,0.117055542034733,0,0,0,0.152642025284924,0,0,0.336725247140313,1.99817479344925,0.0605507513166441,9,C5138,M0620
24,5.80000019073486,5.44000019073486,Milk,12,144,2009,1,0,0.173184937141568,0.356668709611961,0,0.0356860647646671,0.0662062031228648,0,0,0.0618026268560029,0.293849622491307,0,0.175608977356547,0.0713173170724171,0.0480683326547538,0,0,0.148993735892664,0.145855082074227,0.0806487872996396,0.0188744030863157,0.245338631224866,0,0,0,0.299097090628764,0,0.113504823918668,0.124586057429008,0,0,0.154408461805915,0,0.0468684130374709,2.66056827746963,0.0806232811354432,53,C5060,M0620
72,5.69999980926514,4.61999980926514,True yeld,14,196,2011,2,0.162577786789593,0,0,0,0.0285135790436004,0.147086142397226,0,0.0550839553536873,0.0530211860674403,0.0714330877170873,0,0,0,0,0.0992648801020295,0.149766472328639,0.390138738386393,0.15607483654031,0.116584841170587,0.0471343279216792,0,0.164156487095679,0.0416164633274164,0,0.175437347705933,0,0,0.107827632090871,0,0.0569069956509162,0,0,0.106525404370163,2.12915016405925,0.0645197019411894,26,C4559,M0620
11,8.69999980926514,8.53499980926514,True yeld,5,25,1980,2,0,0.0826819980773705,0.0536407675089169,0.113310763807566,0.130128077727491,0.251288360858117,0.257953245250692,0,0,0,0.130047888792107,0.108510729806301,0.0664438167203632,0.033150551449025,0.11814273282266,0,0.053106102041071,0,0.0329744249963447,0.124823416135643,0.0692314254484265,0.0299802794333048,0,0,0,0.237848844305662,0,0.161842368717519,0,0,0.0490640925470236,0,0.0555354689967747,2.15970535544238,0.0654456168315872,48,C3960,M0173
